id,name,division,lon,lat
537,Benatae,Andalucía,-2.656043,38.35302
538,Comunidad de Benatae y Torres de Albánchez,Andalucía,-2.755011,38.51839
539,Génave,Andalucía,-2.751849,38.44167
540,Hornos,Andalucía,-2.732164,38.186
541,La Puerta de Segura,Andalucía,-2.788358,38.37673
542,Orcera,Andalucía,-2.735921,38.36805
543,Puente de Génave,Andalucía,-2.813065,38.33679
544,Santiago-Pontones,Andalucía,-2.674126,38.09795
545,Segura de la Sierra,Andalucía,-2.658493,38.25317
546,Siles,Andalucía,-2.57556,38.38174
547,Torres de Albánchez,Andalucía,-2.679075,38.4169
548,Villarrodrigo,Andalucía,-2.671674,38.48246
549,Albanchez de Mágina,Andalucía,-3.457815,37.77507
550,Bélmez de la Moraleda,Andalucía,-3.370097,37.73223
551,Bedmar y Garcíez,Andalucía,-3.423504,37.83815
552,Cárcheles,Andalucía,-3.636978,37.64185
553,Cabra del Santo Cristo,Andalucía,-3.246184,37.70274
554,Cambil,Andalucía,-3.546955,37.6749
555,Campillo de Arenas,Andalucía,-3.652801,37.58514
556,Huelma,Andalucía,-3.39699,37.64758
557,Jódar,Andalucía,-3.331413,37.83213
558,Jimena,Andalucía,-3.516371,37.83979
559,Larva,Andalucía,-3.196064,37.76792
560,Noalejo,Andalucía,-3.660777,37.53722
561,Pegalajar,Andalucía,-3.631337,37.7211
562,Torres,Andalucía,-3.529705,37.78188
563,Aldeaquemada,Andalucía,-3.360685,38.40361
564,Baños de la Encina,Andalucía,-3.769707,38.28509
565,Bailén,Andalucía,-3.778931,38.0927
566,Carboneros,Andalucía,-3.6295,38.21738
567,Guarromán,Andalucía,-3.757649,38.14928
568,Jabalquinto,Andalucía,-3.750847,38.01714
569,La Carolina,Andalucía,-3.61534,38.30688
570,Linares,Andalucía,-3.636732,38.09618
571,Santa Elena,Andalucía,-3.54002,38.36946
572,Alcalá la Real,Andalucía,-3.931872,37.45339
573,Alcaudete,Andalucía,-4.097265,37.60295
574,Castillo de Locubín,Andalucía,-3.948187,37.54845
575,Frailes,Andalucía,-3.823813,37.49272
576,Valdepeñas de Jaén,Andalucía,-3.790836,37.58099
577,Árchez,Andalucía,-3.995714,36.82722
578,Alcaucín,Andalucía,-4.116278,36.91632
579,Algarrobo,Andalucía,-4.044047,36.76638
580,Almáchar,Andalucía,-4.221499,36.82181
581,Arenas,Andalucía,-4.054977,36.81294
582,Benamargosa,Andalucía,-4.197861,36.84311
583,Benamocarra,Andalucía,-4.165041,36.78764
584,Cómpeta,Andalucía,-3.921727,36.83485
585,Canillas de Aceituno,Andalucía,-4.092325,36.87372
586,Canillas de Albaida,Andalucía,-3.971006,36.86343
587,Cútar,Andalucía,-4.225774,36.86214
588,Comares,Andalucía,-4.25722,36.85559
589,El Borge,Andalucía,-4.251134,36.82141
590,Frigiliana,Andalucía,-3.895336,36.80511
591,Iznate,Andalucía,-4.191505,36.78404
592,Málaga,Andalucía,-4.281794,36.77974
593,Macharaviaya,Andalucía,-4.222126,36.76975
594,Moclinejo,Andalucía,-4.259239,36.76686
595,Nerja,Andalucía,-3.829942,36.78573
596,Periana,Andalucía,-4.193399,36.9323
597,Rincón de la Victoria,Andalucía,-4.269776,36.73071
598,Salares,Andalucía,-4.014688,36.85858
599,Sayalonga,Andalucía,-4.008959,36.79549
600,Sedella,Andalucía,-4.044417,36.86357
601,Torrox,Andalucía,-3.953829,36.76459
602,Totalán,Andalucía,-4.295022,36.75964
603,Vélez-Málaga,Andalucía,-4.134428,36.7729
604,Viñuela,Andalucía,-4.163416,36.86721
605,Alameda,Andalucía,-4.667502,37.22717
606,Alfarnatejo,Andalucía,-4.263869,36.96447
607,Alfarnate,Andalucía,-4.247981,36.99212
608,Almargen,Andalucía,-5.019222,37.02317
609,Antequera,Andalucía,-4.578749,37.02748
610,Archidona,Andalucía,-4.391632,37.10588
611,Ardales,Andalucía,-4.847052,36.89269
612,Cañete la Real,Andalucía,-5.037109,36.94898
613,Campillos,Andalucía,-4.862827,37.03321
614,Casabermeja,Andalucía,-4.431351,36.88225
615,Colmenar,Andalucía,-4.32928,36.9159
616,Cuevas Bajas,Andalucía,-4.474821,37.22661
617,Cuevas de San Marcos,Andalucía,-4.420461,37.25253
618,Cuevas del Becerro,Andalucía,-5.045868,36.87343
619,Fuente de Piedra,Andalucía,-4.754823,37.12337
620,Humilladero,Andalucía,-4.690506,37.13508
621,Mollina,Andalucía,-4.647015,37.14361
622,Riogordo,Andalucía,-4.27921,36.92314
623,Sierra de Yeguas,Andalucía,-4.855829,37.14504
624,Teba,Andalucía,-4.92681,36.97826
625,Villanueva de Algaidas,Andalucía,-4.417201,37.18888
626,Villanueva de Tapia,Andalucía,-4.342284,37.18177
627,Villanueva del Rosario,Andalucía,-4.367353,37.00856
628,Villanueva del Trabuco,Andalucía,-4.319332,37.04029
629,Algatocín,Andalucía,-5.288571,36.57469
630,Alpandeire,Andalucía,-5.217076,36.65544
631,Arriate,Andalucía,-5.135836,36.79641
632,Atajate,Andalucía,-5.246539,36.64077
633,Benadalid,Andalucía,-5.276391,36.6144
634,Benalauría,Andalucía,-5.30263,36.58714
635,Benaoján,Andalucía,-5.260794,36.70162
636,Benarrabá,Andalucía,-5.300517,36.54861
637,Cartajima,Andalucía,-5.154944,36.66003
638,Cortes de la Frontera,Andalucía,-5.431214,36.57584
639,El Burgo,Andalucía,-4.954307,36.80372
640,Faraján,Andalucía,-5.197536,36.60504
641,Gaucín,Andalucía,-5.347478,36.50104
642,Igualeja,Andalucía,-5.094717,36.62188
643,Júzcar,Andalucía,-5.1614,36.592
644,Jimera de Líbar,Andalucía,-5.277996,36.65688
645,Jubrique,Andalucía,-5.203863,36.5609
646,Montejaque,Andalucía,-5.285529,36.72807
647,Parauta,Andalucía,-5.082757,36.66662
648,Pujerra,Andalucía,-5.12944,36.58641
649,Ronda,Andalucía,-5.138683,36.78788
650,Álora,Andalucía,-4.698622,36.85703
651,Alhaurín de la Torre,Andalucía,-4.582927,36.66158
652,Alhaurín el Grande,Andalucía,-4.68366,36.64913
653,Almogía,Andalucía,-4.548405,36.84185
654,Alozaina,Andalucía,-4.858852,36.73164
655,Benahavís,Andalucía,-5.049283,36.54556
656,Benalmádena,Andalucía,-4.561251,36.59727
657,Cártama,Andalucía,-4.642644,36.73711
658,Carratraca,Andalucía,-4.821247,36.84547
659,Casarabonela,Andalucía,-4.823245,36.79545
660,Casares,Andalucía,-5.275519,36.43263
661,Coín,Andalucía,-4.768742,36.67134
662,Estepona,Andalucía,-5.140792,36.46655
663,Fuengirola,Andalucía,-4.614472,36.55859
664,Genalguacil,Andalucía,-5.223868,36.52445
665,Guaro,Andalucía,-4.839811,36.67385
666,Istán,Andalucía,-4.963794,36.60038
667,Málaga,Andalucía,-4.424339,36.76777
668,Manilva,Andalucía,-5.261941,36.35267
669,Marbella,Andalucía,-4.875862,36.51433
670,Mijas,Andalucía,-4.684539,36.55985
671,Monda,Andalucía,-4.854009,36.62786
672,Ojén,Andalucía,-4.838723,36.56636
673,Pizarra,Andalucía,-4.707047,36.766
674,Tolox,Andalucía,-4.942012,36.67773
675,Torremolinos,Andalucía,-4.515954,36.62584
676,Valle de Abdalajís,Andalucía,-4.674315,36.93888
677,Yunquera,Andalucía,-4.937793,36.73464
678,Alanís,Andalucía,-5.623786,38.04416
679,Almadén de la Plata,Andalucía,-6.039515,37.84856
680,Aznalcóllar,Andalucía,-6.308867,37.54392
681,Castilblanco de los Arroyos,Andalucía,-5.983345,37.71515
682,Cazalla de la Sierra,Andalucía,-5.841892,37.93989
683,Constantina,Andalucía,-5.594899,37.85168
684,El Castillo de las Guardas,Andalucía,-6.317109,37.69351
685,El Garrobo,Andalucía,-6.178955,37.63119
686,El Madroño,Andalucía,-6.447586,37.65023
687,El Pedroso,Andalucía,-5.796583,37.78933
688,El Real de la Jara,Andalucía,-6.050077,37.95055
689,El Ronquillo,Andalucía,-6.178329,37.74859
690,Gerena,Andalucía,-6.168027,37.54879
691,Guadalcanal,Andalucía,-5.810767,38.10031
692,Guillena,Andalucía,-6.087098,37.61526
693,La Puebla de los Infantes,Andalucía,-5.428526,37.80669
694,Las Navas de la Concepción,Andalucía,-5.461807,37.93658
695,San Nicolás del Puerto,Andalucía,-5.631734,37.98049
696,Écija,Andalucía,-5.091937,37.52203
697,Alcalá de Guadaíra,Andalucía,-5.806006,37.29034
698,Arahal,Andalucía,-5.573291,37.2005
699,Cañada Rosal,Andalucía,-5.222845,37.59894
700,Carmona,Andalucía,-5.630986,37.45652
701,El Coronil,Andalucía,-5.619646,37.02666
702,El Cuervo de Sevilla,Andalucía,-6.011503,36.86328
703,El Rubio,Andalucía,-5.010426,37.34543
704,El Viso del Alcor,Andalucía,-5.708715,37.3862
705,Fuentes de Andalucía,Andalucía,-5.347461,37.49961
706,La Campana,Andalucía,-5.407623,37.55601
707,La Lantejuela,Andalucía,-5.220285,37.36137
708,La Luisiana,Andalucía,-5.218631,37.55192
709,Las Cabezas de San Juan,Andalucía,-5.928508,36.98846
710,Lebrija,Andalucía,-6.061517,36.93964
711,Los Molares,Andalucía,-5.683311,37.16097
712,Mairena del Alcor,Andalucía,-5.74089,37.34932
713,Marchena,Andalucía,-5.364167,37.33209
714,Osuna,Andalucía,-5.124532,37.24937
715,Paradas,Andalucía,-5.497378,37.29122
716,Utrera,Andalucía,-5.794186,37.07923
717,Alcalá del Río,Andalucía,-5.972057,37.54568
718,Alcolea del Río,Andalucía,-5.645938,37.6371
719,Brenes,Andalucía,-5.876889,37.55362
720,Burguillos,Andalucía,-5.958811,37.60026
721,Cantillana,Andalucía,-5.817346,37.62324
722,Coria del Río,Andalucía,-6.034942,37.24694
723,Dos Hermanas,Andalucía,-5.962352,37.2571
724,La Algaba,Andalucía,-6.01609,37.47305
725,La Rinconada,Andalucía,-5.896738,37.47044
726,Lora del Río,Andalucía,-5.508186,37.66995
727,Los Palacios y Villafranca,Andalucía,-5.920994,37.1502
728,Peñaflor,Andalucía,-5.365164,37.7313
729,San Juan de Aznalfarache,Andalucía,-6.030753,37.36267
730,Santiponce,Andalucía,-6.030478,37.43402
731,Sevilla,Andalucía,-5.955836,37.39314
732,Tocina,Andalucía,-5.729947,37.60744
733,Villanueva del Río y Minas,Andalucía,-5.717197,37.66499
734,Villaverde del Río,Andalucía,-5.893355,37.60537
735,Albaida del Aljarafe,Andalucía,-6.178109,37.44029
736,Almensilla,Andalucía,-6.107319,37.30616
737,Benacazón,Andalucía,-6.212959,37.33753
738,Bollullos de la Mitación,Andalucía,-6.152812,37.31531
739,Bormujos,Andalucía,-6.082856,37.36377
740,Camas,Andalucía,-6.034162,37.40055
741,Carrión de los Céspedes,Andalucía,-6.32783,37.3643
742,Castilleja de Guzmán,Andalucía,-6.052986,37.40727
743,Castilleja de la Cuesta,Andalucía,-6.055508,37.3857
744,Castilleja del Campo,Andalucía,-6.337342,37.3923
745,Espartinas,Andalucía,-6.124337,37.38525
746,Gelves,Andalucía,-6.041696,37.33035
747,Gines,Andalucía,-6.077051,37.38632
748,Huévar del Aljarafe,Andalucía,-6.293015,37.35896
749,Mairena del Aljarafe,Andalucía,-6.06752,37.33846
750,Olivares,Andalucía,-6.169095,37.4586
751,Palomares del Río,Andalucía,-6.056823,37.31481
752,Pilas,Andalucía,-6.312796,37.30538
753,Salteras,Andalucía,-6.088713,37.45626
754,Sanlúcar la Mayor,Andalucía,-6.240868,37.44942
755,Sevilla,Andalucía,-6.024537,37.30977
756,Tomares,Andalucía,-6.047114,37.37186
757,Umbrete,Andalucía,-6.177754,37.34494
758,Valencina de la Concepción,Andalucía,-6.072674,37.42435
759,Villanueva del Ariscal,Andalucía,-6.150035,37.39934
760,Aznalcázar,Andalucía,-6.28327,37.10761
761,Isla Mayor,Andalucía,-6.177831,37.11188
762,La Puebla del Río,Andalucía,-6.14427,37.10593
763,Villamanrique de la Condesa,Andalucía,-6.318141,37.22721
764,Aguadulce,Andalucía,-4.978854,37.2499
765,Badolatosa,Andalucía,-4.694939,37.29872
766,Casariche,Andalucía,-4.755429,37.29582
767,Estepa,Andalucía,-4.890625,37.30741
768,Gilena,Andalucía,-4.934764,37.23197
769,Herrera,Andalucía,-4.86435,37.37744
770,La Roda de Andalucía,Andalucía,-4.77513,37.21028
771,Lora de Estepa,Andalucía,-4.81886,37.27083
772,Marinaleda,Andalucía,-4.942049,37.37177
773,Pedrera,Andalucía,-4.894784,37.2024
774,Algámitas,Andalucía,-5.155828,37.01779
775,Coripe,Andalucía,-5.405441,36.98708
776,El Saucejo,Andalucía,-5.091963,37.07283
777,La Puebla de Cazalla,Andalucía,-5.275013,37.16237
778,Los Corrales,Andalucía,-5.01446,37.11003
779,Martín de la Jara,Andalucía,-4.954489,37.13361
780,Montellano,Andalucía,-5.546952,37.00447
781,Morón de la Frontera,Andalucía,-5.426853,37.11427
782,Pruna,Andalucía,-5.23147,37.00739
783,Villanueva de San Juan,Andalucía,-5.18534,37.07165
784,Arén,Aragón,0.6748761,42.29003
785,Benabarre,Aragón,0.4792671,42.08398
786,Benasque,Aragón,0.5716971,42.63637
787,Bisaurri,Aragón,0.5243436,42.48788
788,Bonansa,Aragón,0.6912491,42.41174
789,Campo,Aragón,0.3953499,42.42916
790,Capella,Aragón,0.4379049,42.18064
791,Castejón de Sos,Aragón,0.5201721,42.53019
792,Castigaleu,Aragón,0.5755909,42.20684
793,Chía,Aragón,0.4444576,42.52586
794,Estopiñán del Castillo,Aragón,0.5496524,42.01019
795,Foradada del Toscar,Aragón,0.3670354,42.4158
796,Graus,Aragón,0.3847327,42.20955
797,Isábena,Aragón,0.5347142,42.30413
798,La Puebla de Castro,Aragón,0.2966444,42.13665
799,Lascuarre (Sagarras Altas),Aragón,0.5256939,42.14068
800,Lascuarre,Aragón,0.5207374,42.19105
801,Laspaúles,Aragón,0.5969668,42.46507
802,Monesma y Cajigar,Aragón,0.6121936,42.22994
803,Montanuy,Aragón,0.6807599,42.53965
804,Perarrúa,Aragón,0.3433804,42.27332
805,Puente de Montañana,Aragón,0.6692973,42.16941
806,Sahún,Aragón,0.4556738,42.60414
807,Santaliestra y San Quílez,Aragón,0.3597345,42.31732
808,Secastilla,Aragón,0.2571373,42.19583
809,Seira,Aragón,0.3971261,42.49914
810,Sesué,Aragón,0.4775504,42.55117
811,Sopeira,Aragón,0.7203313,42.3387
812,Tolva,Aragón,0.5646611,42.13466
813,Torre la Ribera,Aragón,0.5413563,42.37948
814,Valle de Bardají,Aragón,0.4634026,42.42942
815,Valle de Lierp,Aragón,0.4913606,42.38227
816,Veracruz,Aragón,0.6044416,42.38102
817,Viacamp y Litera,Aragón,0.6341896,42.07315
818,Villanova,Aragón,0.4563646,42.54901
819,Aínsa-Sobrarbe,Aragón,0.09402213,42.34551
820,Abizanda,Aragón,0.1902542,42.25686
821,Bielsa,Aragón,0.1769069,42.66923
822,Boltaña,Aragón,0.002482758,42.4153
823,Broto,Aragón,-0.1405268,42.56721
824,El Pueyo de Araguás,Aragón,0.2036362,42.46411
825,Fanlo,Aragón,0.0130662,42.59585
826,Fiscal,Aragón,-0.06584881,42.48503
827,Gistaín,Aragón,0.3486583,42.66195
828,La Fueva,Aragón,0.2711442,42.36513
829,Labuerda,Aragón,0.1128881,42.45734
830,Laspuña,Aragón,0.1950382,42.50942
831,Palo,Aragón,0.2411373,42.32053
832,Plan,Aragón,0.3015933,42.54833
833,Puértolas,Aragón,0.1106418,42.56097
834,San Juan de Plan,Aragón,0.386471,42.62318
835,Tella-Sin,Aragón,0.2173318,42.59316
836,Torla,Aragón,-0.1338032,42.6802
837,Abiego,Aragón,-0.06558293,42.13651
838,Adahuesca,Aragón,-0.0250197,42.19843
839,Alquézar,Aragón,0.007048012,42.17909
840,Azara,Aragón,-0.02881431,42.06856
841,Azlor,Aragón,-0.03875901,42.09718
842,Bárcabo,Aragón,0.06370497,42.24938
843,Barbastro,Aragón,0.1225681,42.03569
844,Berbegal,Aragón,-0.003559162,41.96447
845,Bierge,Aragón,-0.09093167,42.25041
846,Castejón del Puente,Aragón,0.1412835,41.96282
847,Castillazuelo,Aragón,0.05061456,42.05667
848,Colungo,Aragón,0.06693913,42.18415
849,El Grado,Aragón,0.2024523,42.13066
850,Estada,Aragón,0.2502513,42.07923
851,Estadilla,Aragón,0.2538321,42.04672
852,Fonz,Aragón,0.2357661,42.00292
853,Hoz y Costean,Aragón,0.1466731,42.12459
854,Ilche,Aragón,0.05463834,41.94171
855,Laluenga,Aragón,-0.0100822,42.01366
856,Laperdiguera,Aragón,-0.05358322,41.99101
857,Lascellas-Ponzano,Aragón,-0.07924662,42.06506
858,Naval,Aragón,0.175298,42.19815
859,Olvena,Aragón,0.2662034,42.10737
860,Peraltilla,Aragón,-0.01286375,42.04704
861,Pozán de Vero,Aragón,0.02804029,42.07688
862,Salas Altas,Aragón,0.07293481,42.11971
863,Salas Bajas,Aragón,0.08745044,42.095
864,Santa María de Dulcis,Aragón,0.02640878,42.12227
865,Albelda,Aragón,0.494199,41.84866
866,Alcampell,Aragón,0.4356966,41.87899
867,Alfántega,Aragón,0.1518931,41.82585
868,Almunia de San Juan,Aragón,0.2366506,41.95031
869,Altorricón,Aragón,0.4128571,41.78431
870,Azanuy-Alins,Aragón,0.3103023,41.98127
871,Baélls,Aragón,0.4647679,41.95793
872,Baldellou,Aragón,0.5560576,41.91299
873,Binéfar,Aragón,0.2919773,41.84535
874,Binaced,Aragón,0.2089851,41.80879
875,Camporrélls,Aragón,0.5307781,41.94922
876,Castillonroy,Aragón,0.5421218,41.87936
877,Esplús,Aragón,0.2986714,41.77012
878,Monzón,Aragón,0.1684243,41.89954
879,Peralta de Calasanz,Aragón,0.3841607,42.00084
880,Pueyo de Santa Cruz,Aragón,0.1602745,41.8528
881,San Esteban de Litera,Aragón,0.3307759,41.89745
882,San Miguel del Cinca,Aragón,0.08267653,41.81951
883,Tamarite de Litera,Aragón,0.382882,41.81585
884,Vencillón,Aragón,0.3192223,41.70811
885,Albalate de Cinca,Aragón,0.1654713,41.73985
886,Alcolea de Cinca,Aragón,0.07787967,41.72872
887,Ballobar,Aragón,0.1392788,41.59139
888,Belver de Cinca,Aragón,0.2384303,41.71288
889,Candasnos,Aragón,0.0701698,41.49587
890,Chalamera,Aragón,0.1542616,41.66782
891,Fraga,Aragón,0.2161732,41.48338
892,Ontiñena,Aragón,0.04363902,41.63151
893,Osso de Cinca,Aragón,0.2210253,41.6669
894,Peñalba,Aragón,-0.0454713,41.46683
895,Torrente de Cinca,Aragón,0.3036704,41.4507
896,Velilla de Cinca,Aragón,0.2548723,41.58076
897,Zaidín,Aragón,0.2856324,41.6257
898,Albalatillo,Aragón,-0.1546853,41.73512
899,Alberuela de Tubo,Aragón,-0.2320885,41.89747
900,Alcubierre,Aragón,-0.4483325,41.79142
901,Capdesaso,Aragón,-0.1874831,41.84276
902,Castejón de Monegros,Aragón,-0.2089921,41.64593
903,Castelflorite,Aragón,-0.007939588,41.80015
904,Lalueza,Aragón,-0.2496742,41.86042
905,Lanaja,Aragón,-0.3488486,41.74391
906,Peralta de Alcofea,Aragón,-0.04229063,41.89262
907,Poleñino,Aragón,-0.3225517,41.85611
908,Sariñena,Aragón,-0.1776156,41.76945
909,Sena,Aragón,-0.09242203,41.67353
910,Valfarta,Aragón,-0.1204726,41.55002
911,Villanueva de Sigena,Aragón,-0.03907106,41.66722
912,Agüero,Aragón,-0.8302215,42.32299
913,Albero Alto,Aragón,-0.3419563,42.0527
914,Albero Bajo,Aragón,-0.3818805,42.02603
915,Alcalá de Gurrea,Aragón,-0.6833755,42.0983
916,Alcalá del Obispo,Aragón,-0.2750538,42.08201
917,Alerre,Aragón,-0.4801564,42.16406
918,Almudévar,Aragón,-0.5837158,42.05524
919,Almuniente,Aragón,-0.4322322,41.9313
920,Angüés,Aragón,-0.1586999,42.08894
921,Antillón,Aragón,-0.172021,42.02441
922,Argavieso,Aragón,-0.2807343,42.05116
923,Arguis,Aragón,-0.4791568,42.32212
924,Ayerbe,Aragón,-0.7010584,42.25023
925,Banastás,Aragón,-0.4569264,42.18909
926,Barbuñales,Aragón,-0.09803273,42.03448
927,Barbués,Aragón,-0.4370652,41.98216
928,Biscarrués,Aragón,-0.7352018,42.20781
929,Blecua y Torres,Aragón,-0.2005547,42.07138
930,Casbas de Huesca,Aragón,-0.1773842,42.21415
931,Chimillas,Aragón,-0.4853294,42.15748
932,Grañén,Aragón,-0.3544778,41.92365
933,Gurrea de Gállego,Aragón,-0.7585322,42.01646
934,Huerto,Aragón,-0.1862484,41.92582
935,Huesca,Aragón,-0.429913,42.12794
936,Ibieca,Aragón,-0.1958175,42.15397
937,Igriés,Aragón,-0.433531,42.20757
938,La Sotonera,Aragón,-0.5414817,42.24845
939,Las Peñas de Riglos,Aragón,-0.7164058,42.40263
940,Loarre,Aragón,-0.6463663,42.31846
941,Loporzano,Aragón,-0.300596,42.21732
942,Loscorrales,Aragón,-0.6625024,42.21255
943,Lupiñén-Ortilla,Aragón,-0.6329047,42.16275
944,Monflorite-Lascasas,Aragón,-0.3729976,42.08243
945,Novales,Aragón,-0.280859,42.02891
946,Nueno,Aragón,-0.3460915,42.29058
947,Pertusa,Aragón,-0.1288419,41.9991
948,Piracés,Aragón,-0.3187407,42.00311
949,Quicena,Aragón,-0.3578955,42.15254
950,Robres,Aragón,-0.4743063,41.86587
951,Salillas,Aragón,-0.1804414,41.98128
952,Sangarrén,Aragón,-0.4540976,42.01166
953,Senés de Alcubierre,Aragón,-0.510798,41.90311
954,Sesa,Aragón,-0.2459524,41.99633
955,Siétamo,Aragón,-0.2569505,42.1408
956,Tardienta,Aragón,-0.5668123,41.95667
957,Tierz,Aragón,-0.3538344,42.12847
958,Torralba de Aragón,Aragón,-0.5325466,41.91843
959,Torres de Alcanadre,Aragón,-0.09915953,41.9606
960,Torres de Barbués,Aragón,-0.4535637,41.95759
961,Tramaced,Aragón,-0.3072889,41.96759
962,Vicién,Aragón,-0.4579956,42.0432
963,Aisa,Aragón,-0.6022605,42.70812
964,Ansó,Aragón,-0.7692152,42.81055
965,Aragüés del Puerto,Aragón,-0.6545393,42.72811
966,Bailo,Aragón,-0.8071553,42.50112
967,Biescas,Aragón,-0.3146059,42.62891
968,Borau,Aragón,-0.5873617,42.66321
969,Caldearenas,Aragón,-0.5101565,42.40357
970,Canal de Berdún,Aragón,-0.8618421,42.60926
971,Canfranc,Aragón,-0.4813488,42.75336
972,Castiello de Jaca,Aragón,-0.5553984,42.63858
973,Comunero de Ansó y Fago,Aragón,-0.6676129,42.84562
974,Fago,Aragón,-0.8804484,42.72803
975,Hoz de Jaca,Aragón,-0.2941564,42.68547
976,Jaca,Aragón,-0.5512894,42.55329
977,Jasa,Aragón,-0.650822,42.70022
978,Panticosa,Aragón,-0.239859,42.73651
979,Puente La Reina de Jaca,Aragón,-0.7631457,42.58823
980,Sabiñánigo,Aragón,-0.3020878,42.45213
981,Sallent de Gállego,Aragón,-0.344433,42.7743
982,Santa Cilia,Aragón,-0.7154606,42.5635
983,Santa Cruz de la Serós,Aragón,-0.6823487,42.53308
984,Valle de Hecho,Aragón,-0.7294594,42.73483
985,Villanúa,Aragón,-0.5102246,42.68419
986,Yésero,Aragón,-0.2274595,42.632
987,Yebra de Basa,Aragón,-0.2375948,42.4912
988,Aguaviva,Aragón,-0.2025705,40.81713
989,Alacón,Aragón,-0.6987325,41.04724
990,Albalate del Arzobispo,Aragón,-0.5626276,41.12222
991,Alcañiz,Aragón,-0.1696298,41.07357
992,Alcorisa,Aragón,-0.3698234,40.91965
993,Alloza,Aragón,-0.527613,40.96757
