id,name,lat,lon
321,Guaymallén,-32.88216283323297,-68.67971602494084
322,Junín,-33.15141757060813,-68.5874894682009
323,La Paz,-33.71523339939117,-66.99044966101428
324,Las Heras,-32.701731420264885,-69.35024110182994
325,Lavalle,-32.531419505451794,-67.8868796008356
326,Luján de Cuyo,-33.02732056691793,-69.26267607400763
327,Maipú,-32.93537769796683,-68.55039445539083
328,Malargüe,-36.633742319163105,-69.73816995256523
329,Rivadavia,-33.39597464556892,-68.78565823407311
330,San Carlos,-34.01306620824765,-69.40080076162906
331,San Martín,-32.92031258041278,-68.48409317101596
332,San Rafael,-34.65134023924481,-67.72383366246213
333,Santa Rosa,-34.174065141300055,-68.22982469751557
334,Tunuyán,-33.77135476660263,-69.32670038079581
335,Tupungato,-33.38401385526843,-69.08768945002203
336,Apóstoles,-27.9828496490409,-55.71261553201444
337,Cainguás,-27.184520156999778,-54.73512877589815
338,Candelaria,-27.383927531169782,-55.50105383498267
339,Capital,-27.496048527269036,-55.85719464429106
340,Concepción,-28.047705740975623,-55.548493856198434
341,Eldorado,-26.469368374605573,-54.5312586015805
342,General Manuel Belgrano,-25.858622422048093,-53.83771274342118
343,Guaraní,-27.104477209187337,-54.13158628376421
344,Iguazú,-25.976389032907502,-54.54511768563182
345,Leandro N. Alem,-27.513746236072436,-55.30960842812629
346,Libertador General San Martín,-26.989525797062775,-54.95278631843762
347,Montecarlo,-26.495298637547094,-54.50334321494673
348,Oberá,-27.468748708186236,-55.03744685516507
349,San Ignacio,-27.29651941477536,-55.346918588424856
350,San Javier,-27.778329265276792,-55.05290161642282
351,San Pedro,-26.911369793267205,-53.898061613947355
352,Veinticinco de Mayo,-27.394975284042758,-54.671749911575496
353,Ñorquín,-37.40880457409297,-70.8083673472706
354,Añelo,-38.50479948479553,-68.95406493070188
355,Aluminé,-39.188116695550264,-70.88582044313308
356,Catán Lil,-39.31740279528686,-70.76731003488054
357,Chos Malal,-36.49954103460836,-70.2100780396477
358,Collón Curá,-40.22290766402818,-70.10949658877074
359,Confluencia,-38.62442260509089,-68.72193871956033
360,Huiliches,-39.84427104283632,-71.21108758784074
361,Lacar,-40.37276754046486,-71.04969111354583
362,Loncopué,-38.054108993282014,-69.95279750130823
363,Los Lagos,-40.90313576481981,-71.29123002730955
364,Minas,-36.96963357145664,-70.96646489340841
365,Pehuenches,-37.24290567351288,-69.38086376102741
366,Picún Leufú,-39.56596201763827,-69.24668344402862
367,Picunches,-38.54681442375183,-70.60645142930689
368,Zapala,-38.650155043256454,-69.90288328397462
369,Ñorquinco,-41.998917633455946,-70.49835774528955
370,Adolfo Alsina,-41.0520673865385,-63.9158306896345
371,Avellaneda,-38.76950425232356,-66.00763800455745
372,Bariloche,-41.09577144473572,-71.4189917775679
373,Conesa,-39.91863794130769,-64.54945797224465
374,El Cuy,-39.135647478048874,-68.2391298263935
375,General Roca,-38.71995675459023,-67.67162453858445
376,Nueve de Julio,-41.998461114742184,-67.50778972608646
377,Pichi Mahuida,-38.91088809797478,-64.27683024639168
378,Pilcaniyeu,-40.587224814898455,-70.69172155058513
379,San Antonio,-41.08180197209469,-65.02319481297944
380,Valcheta,-42.00247847942327,-66.22547483667067
381,Veinticinco de Mayo,-42.00339151685078,-68.79673832973121
382,Anta,-25.06788635794583,-64.3035264639239
383,Cachi,-25.007732408762827,-66.1650363213576
384,Cafayate,-26.100836034278252,-65.82408133894633
385,Capital,-24.856000805599738,-65.30347820363178
386,Cerrillos,-24.912548256944042,-65.45424280620298
387,Chicoana,-25.176842157629686,-65.62736481862153
388,General Güemes,-24.65752168614771,-65.0166148856226
389,General José de San Martín,-22.805410047136284,-64.07407166743131
390,Guachipas,-25.708108202121693,-65.44011478779103
391,Iruya,-22.716769330214714,-64.89876784879296
392,La Caldera,-24.493007558999363,-65.4237635786645
393,La Candelaria,-26.08936219727244,-65.0718898612115
394,La Poma,-24.256896080243116,-66.19201940220785
395,La Viña,-25.398618948773894,-65.61219692068178
396,Los Andes,-24.242591827211996,-66.59285710225356
397,Metán,-25.431305688679046,-64.53800136848166
398,Molinos,-25.581835125895907,-66.53971567259235
399,Orán,-23.212320394000294,-64.42944153157256
400,Rivadavia,-23.35586509489664,-62.56384387185722
401,Rosario de la Frontera,-25.982567252833707,-64.90170819780255
402,Rosario de Lerma,-24.539192035541333,-65.73856021226484
403,San Carlos,-26.031095192106307,-66.3041291726773
404,Santa Victoria,-22.504944647030456,-64.849409429138
405,Albardón,-31.311875413515544,-68.5324296401005
406,Angaco,-31.302912429435402,-67.92705839431426
407,Calingasta,-31.454065775561066,-69.69659270041127
408,Capital,-31.60879518494451,-68.40940113458932
409,Caucete,-31.440583256214712,-67.43236260240742
410,Chimbas,-31.489400324006027,-68.52009451742612
411,Iglesia,-30.009047090899156,-69.09263784225769
412,Jáchal,-30.20481753264955,-68.50254206815542
413,Pocito,-31.691044639873454,-68.60823327188443
414,Rawson,-31.63919933128087,-68.44386059066517
415,Rivadavia,-31.53721305062707,-68.60310559007502
416,San Martín,-31.49513724250893,-68.42168247039159
417,Santa Lucía,-31.52555660613575,-68.4621122692735
418,Sarmiento,-32.000457806768964,-68.33485252982169
419,Ullum,-31.24994104134888,-68.65072490086455
420,Valle Fértil,-30.437535555633517,-67.71619592662013
421,Veinticinco de Mayo,-32.00812732116012,-68.30146881118837
422,Zonda,-31.499048086156805,-68.76982696471049
423,Ayacucho,-31.955110281202217,-66.26194233597258
424,Belgrano,-32.783006968604475,-67.20186792638705
425,Chacabuco,-32.74096159506726,-64.96990995165923
426,Coronel Pringles,-33.0513943204235,-65.66729260669693
427,General Pedernera,-33.07312461119843,-65.6405963891647
428,Gobernador Dupuy,-35.338035688481355,-66.55179978986348
429,Junín,-32.3156383267483,-65.22369434331048
430,La Capital,-33.89190614161596,-66.81028156834714
431,Libertador General San Martín,-32.6510274084567,-65.78011953546141
432,Corpen Aike,-50.111255176956455,-68.17750799989365
433,Deseado,-47.61735431285192,-66.27076338300137
434,Güer Aike,-51.597649674375404,-69.11917269917353
435,Lago Argentino,-49.80715284443101,-73.14406226937348
436,Lago Buenos Aires,-46.63866949429501,-71.74897423806533
437,Magallanes,-48.94611289840984,-67.47166287697468
438,Rió Chico,-47.845309323922336,-72.31974259611673
439,Belgrano,-32.695492331176844,-61.85582934509581
440,Caseros,-32.98626431726052,-61.30519520617719
441,Castellanos,-31.311266721897198,-61.86110045856423
442,Constitución,-33.34778148668641,-60.56616358315603
443,Garay,-31.144028699756753,-60.09572567057835
444,General López,-34.182221608985884,-62.146744607471874
445,General Obligado,-29.04501652305391,-59.51730164772759
446,Iriondo,-32.7469419902175,-61.0352926818453
447,La Capital,-31.623890737079478,-60.66484456455119
448,Las Colonias,-31.283571253262473,-60.84786336144105
449,Nueve de Julio,-29.35529707550556,-61.23362280833389
450,Rosario,-33.231764864229746,-60.680155894149934
451,San Cristóbal,-30.21014358431007,-60.75506307806508
452,San Javier,-29.745818400545616,-59.9910922753345
453,San Jerónimo,-32.27138644609457,-60.7260540250314
454,San Justo,-30.544345717362702,-60.612904375034155
455,San Lorenzo,-32.74150941752377,-60.96572832722807
456,San Martín,-31.8705325808331,-62.21419334511878
457,Vera,-29.47472237102496,-60.060280121846844
458,Aguirre,-29.21992405958551,-62.44587133232595
459,Alberdi,-26.581124155733818,-63.69975089534408
460,Atamisqui,-28.59350429785563,-63.79206709687091
461,Avellaneda,-28.556632803074347,-63.58534621833054
462,Banda,-27.601504350147405,-64.36796313673172
463,Belgrano,-29.20068940444579,-62.40667863150294
464,Capital,-27.814394243663767,-64.29029489338073
465,Choya,-29.081888017835194,-64.86011301669123
466,Copo,-25.70850385167362,-63.762143667011074
467,Figueroa,-27.426840290263147,-63.522182501496395
468,General Taboada,-28.598236875188267,-62.82176985266223
469,Guasayán,-27.89843933886683,-64.970232672892
470,Jiménez,-27.22874160307258,-64.66873932566435
471,Juan Felipe Ibarra,-28.065601274554982,-63.270567513687595
472,Loreto,-28.407153358899137,-64.06487411229764
473,Mitre,-29.654012487208647,-62.93604902697413
474,Moreno,-27.451887950358064,-62.88975645903041
475,Ojo de Agua,-28.91551738125089,-63.94200696740283
476,Pellegrini,-26.100881686149627,-63.856736846124605
477,Quebrachos,-29.335118948357405,-63.228721327173005
478,Rió Hondo,-27.247458870336708,-64.70266091301893
479,Rivadavia,-30.16622648404644,-62.57481639377107
480,Robles,-27.925358725688163,-64.13574728080329
481,Salavina,-29.04839476153573,-63.45462619010523
482,San Martín,-28.400351230064125,-63.88811252153186
483,Sarmiento,-28.112957482462267,-63.362865786257046
484,Silípica,-28.207335117886746,-64.13581899663279
485,Rió Grande,-53.68040978486842,-67.87472376773496
486,Ushuaia,-54.833758663309595,-65.25193245117701
487,Burruyacú,-26.504900747826497,-65.1078553497069
488,Capital,-26.83762680370464,-65.21657654723238
